AppId1,devicetime,cycle,trnType_vobcId,time_master_clock.month,time_master_clock.day,time_master_clock.hour,time_master_clock.minute,time_master_clock.second,appVersion_versionList[0],appVersion_versionList[1],appVersion_versionList[2],appVersion_versionList[3],actvMgmt_state,actvMgmt_ActiveVobcInfo.receivedGoPassiveCmd,actvMgmt_ActiveVobcInfo.numAvailableVobcs,actvMgmt_diag,blt_startupTest,blt_actTestState,blt_actTestStep,bltPer_testletContext.test,bltPer_diag,bltPer_testletID,bmc_diag,cabSwitchoverMgmt_diag,commAts_protocolData.commState,commAts_protocolData.communicatingSuId,commAts_protocolData.prevSentTSN,commAts_protocolData.prevRecvRSN,commAts_atsToVobcData.trainServiceStatus,commMau_error,commMau_protocolDataA.communicatingSuId,commMau_protocolDataA.commState,commMau_protocolDataA.prevSentTSN,commMau_protocolDataA.prevRecvRSN,commMau_protocolDataB.communicatingSuId,commMau_protocolDataB.commState,commMau_protocolDataB.prevSentTSN,commMau_protocolDataB.prevRecvRSN,commMau_specificDataA.recvdMauData.mauToVobcData.lmaData.lmaStartSeg,commMau_specificDataA.recvdMauData.mauToVobcData.lmaData.lmaStartOffset,commMau_specificDataA.recvdMauData.mauToVobcData.lmaData.lmaEndSeg,commMau_specificDataA.recvdMauData.mauToVobcData.lmaData.lmaEndOffset,commMau_specificDataB.recvdMauData.mauToVobcData.lmaData.lmaStartSeg,commMau_specificDataB.recvdMauData.mauToVobcData.lmaData.lmaStartOffset,commMau_specificDataB.recvdMauData.mauToVobcData.lmaData.lmaEndSeg,commMau_specificDataB.recvdMauData.mauToVobcData.lmaData.lmaEndOffset,commVobc_diag,commCdu_protocolData[0].communicatingSuId,commCdu_protocolData[0].commState,commCdu_protocolData[1].communicatingSuId,commCdu_protocolData[1].commState,commCdu_vobcToCduData.distanceToStoppingPoint,commCdu_vobcToCduData.targetSpeed,commCdu_vobcToCduData.permittedSpeed,commCdu_vobcToCduData.crawlbackOperation,crawlback_state,crawlback_allowedDistance,zoneMgmt_crawlbackAuthorizedPlfId,dirMgmt_diag,dwell_state,dwell_dwellTime,dwell_holdData.holdPlfId,eb_stateMach,eb_diag,eb_reasons[0],eb_reasons[1],fault_currCycleFaultCount,fault_currCycleFaults[0].faultId,fault_currCycleFaults[0].param2,fault_currCycleFaults[0].param3,fault_currCycleFaults[1].faultId,fault_currCycleFaults[1].param2,fault_currCycleFaults[1].param3,fault_currCycleFaults[2].faultId,fault_currCycleFaults[2].param2,fault_currCycleFaults[2].param3,fault_currCycleFaults[3].faultId,fault_currCycleFaults[3].param2,fault_currCycleFaults[3].param3,lmaMgmt_auth.area.size,lmaMgmt_auth.dest.id,lmaMgmt_auth.obstacle,modes_opMode,modes_unavailable_reason,motion_acceleration,motion_errorCode,motion_stationaryState,motion_trainSpeed,motion_traveledDistanceHiRes,motion_wheelDirection,movCtrl_basicVitalConditions,movCtrl_nonVitalConditions,movCtrl_moveAuthorized,movCtrl_plfDoorsConditions,movCtrl_testAuthorized,movCtrl_trainPlacement,movCtrl_trnDoorsConditions,plfDoors_command.platformId,plfDoors_diag,plfMgmt_currPlatform.attr.id,plfMgmt_nextPlatform.attr.id,plfMgmt_prevPlatform.attr.id,plfMgmt_skipPlatformId,plfMgmt_state,plfMgmt_targetPlatformId,posImage_unknownReason,posImage_data.trainFront.orientation,posImage_data.trainFront.segmentId,posImage_data.trainFront.location,posImage_data.trainRear.segmentId,posImage_data.trainRear.location,posRef2_reference.tag.id,posRef2_reference.tag.level,posRef2_refPosGw.coorTvslDir.segmentId,posRef2_refPosGw.coorTvslDir.location,posRef2_state,posRef2_stateChgReason,posRef2_distanceErrorHiRes,pwmMgmt_diag,pwmMgmt_errorType,rollback_state,storageMode_diag,speed_energyBal,speed_limit,speed_limitType,speed_overspdLmaAlarm,speed_overspdLmaViolType,stl_nonPermissiveSignalId,stl_vitalStoppingPoint.segmentId,stl_vitalStoppingPoint.location,stpMgmt_arrivalState,stpMgmt_stopPoint.coord.orientation,stpMgmt_stopPoint.coord.segmentId,stpMgmt_stopPoint.coord.location,stpMgmt_stopPoint.distance,stpMgmt_stopPoint.type,stpMgmt_trainArrival.arrvlId,stpMgmt_trainDestination.id,stpMgmt_trainDestination.type,tad_alignState,tad_plfId,tad_proxiState,tagEval2_data.compDist,tagEval2_data.id,tagLck_tag.count,tagLck_tag.lock.fp.size,,,,,,,,,,,,,,,,,,,,,,,accelerometerData.rawAccel[0].data,accelerometerData.rawAccel[1].data,tachometerData1.rawDirection[0],tachometerData1.rawPulseCount[0],tachometerData1.rawPulsePeriod[0],tachometerData2.rawDirection[0],tachometerData2.rawPulseCount[0],tachometerData2.rawPulsePeriod[0],tachometerData1.rawPulseCount[1],tachometerData1.rawPulsePeriod[1],tachometerData2.rawPulseCount[1],tachometerData2.rawPulsePeriod[1],perihperySequenceNumberData[0].txSeqNum,perihperySequenceNumberData[0].votedRxSeqNum,ioDrv_inputPorts[1],ioDrv_inputPorts[2],ioDrv_inputPorts[3],ioDrv_inputPorts[4],ioDrv_inputPorts[5],ioDrv_inputPorts[6],ioDrv_inputPorts[7],ioDrv_inputPorts[8],ioDrv_inputPorts[9],ioDrv_inputPorts[10],ioDrv_inputPorts[11],ioDrv_inputPorts[12],ioDrv_outputPorts[1],ioDrv_outputPorts[2],ioDrv_outputPorts[3],ioDrv_outputPorts[4],ioDrv_outputPorts[5],ioDrv_outputPorts[6]
1, 20190520-001904,2892978,1001,5,20,8,13,53,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,454,0,0,0,0,329,245430,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,186,0,2,21888,160610,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,90248,329,228747,2297,2,329,91893,3,256,171547,88066,0,0,991489,1859794,22500,4,0,0,309,327,2927080,0,-1,327,3130970,532458,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,263,251,0,29749,1072,0,1797,1079,29750,1072,1796,1079,172,153,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892979,1001,5,20,8,13,53,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,454,0,0,0,0,329,245430,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,192,0,2,21907,145253,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,88795,329,227294,2297,2,329,90440,3,256,174757,88066,0,0,991489,1845128,22500,4,0,0,309,327,2927080,0,-1,327,3130970,531005,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,239,227,0,29810,1071,0,1858,1078,29812,1071,1857,1078,173,154,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892980,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,454,0,0,0,0,329,245430,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,195,0,2,21924,151162,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,87283,329,225782,2297,2,329,88928,3,256,178098,88066,0,0,991489,1832720,22500,4,0,0,309,327,2927080,0,-1,327,3130970,529493,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,227,214,0,29875,1070,0,1923,1078,29876,1070,1921,1078,174,155,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892981,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,454,0,0,0,0,329,245430,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,198,0,2,21942,154701,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,85736,329,224235,2297,2,329,87381,3,256,181517,88066,0,0,991489,1818874,22500,4,0,0,309,327,2927080,0,-1,327,3130970,527946,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,251,227,0,29940,1071,0,1988,1077,29942,1071,1986,1076,175,156,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892982,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,206,0,2,21960,153524,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,84201,329,222700,2297,2,329,85846,3,256,184910,88066,0,0,991489,1803738,22500,4,0,0,309,327,2927080,0,-1,327,3130970,526411,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,276,263,0,30006,1069,0,2053,1075,30007,1069,2051,1075,176,157,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892983,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,217,0,2,21978,157063,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,82631,329,221130,2297,2,329,84276,3,256,188381,88066,0,0,991489,1788268,22500,4,0,0,309,327,2927080,0,-1,327,3130970,524841,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,312,300,0,30072,1069,0,2119,1074,30074,1069,2117,1074,177,158,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892984,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,222,0,2,21997,151162,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,81119,329,219618,2297,2,329,82764,3,256,191722,88066,0,0,991489,1773165,22500,4,0,0,309,327,2927080,0,-1,327,3130970,523329,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,288,276,0,30137,1068,0,2183,1074,30138,1068,2181,1074,178,159,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892985,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,222,0,2,22015,155886,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,79560,329,218059,2297,2,329,81205,3,256,195167,88066,0,0,991489,1757753,22500,4,0,0,309,327,2927080,0,-1,327,3130970,521770,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,251,239,0,30203,1066,0,2249,1074,30204,1066,2247,1074,179,160,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892986,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,218,0,2,22033,158248,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,77978,329,216477,2297,2,329,79623,3,256,198664,88066,0,0,991489,1741339,22500,4,0,0,309,327,2927080,0,-1,327,3130970,520188,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,227,202,0,30270,1067,0,2315,1072,30271,1067,2314,1072,180,161,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892987,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,212,0,2,22050,151162,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,76466,329,214965,2297,2,329,78111,3,256,202005,88066,0,0,991489,1731620,22500,4,0,0,309,327,2927080,0,-1,327,3130970,518676,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,202,178,0,30334,1065,0,2379,1072,30335,1065,2378,1072,181,162,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892988,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,455,0,0,0,0,329,233140,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,202,0,2,22066,154701,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,74919,329,213418,2297,2,329,76564,3,256,205424,88066,0,0,991489,1716332,22500,4,0,0,309,327,2927080,0,-1,327,3130970,517129,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,165,153,0,30400,1066,0,2445,1072,30401,1066,2443,1072,182,163,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892989,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,195,0,2,22080,154701,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,73372,329,211871,2297,2,329,75017,3,256,208843,88066,0,0,991489,1703472,22500,4,0,0,309,327,2927080,0,-1,327,3130970,515582,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,190,165,0,30465,1066,0,2510,1071,30467,1065,2508,1071,183,164,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892990,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,192,0,2,22094,158248,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,71790,329,210289,2297,2,329,73435,3,256,212340,88066,0,0,991489,1687824,22500,4,0,0,309,327,2927080,0,-1,327,3130970,514000,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,214,202,0,30532,1064,0,2576,1071,30534,1064,2575,1071,184,165,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892991,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,189,0,2,22108,151162,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,70278,329,208777,2297,2,329,71923,3,256,215681,88066,0,0,991489,1675292,22500,4,0,0,309,327,2927080,0,-1,327,3130970,512488,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,214,190,0,30596,1065,0,2640,1070,30598,1065,2639,1070,185,166,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892992,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811960,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,180,0,2,22121,154701,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,68731,329,207230,2297,2,329,70376,3,256,219100,88066,0,0,991489,1659902,22500,4,0,0,309,327,2927080,0,-1,327,3130970,510941,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,165,141,0,30662,1063,0,2706,1070,30664,1063,2704,1070,186,167,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892993,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,170,0,2,22133,158248,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,67148,329,205647,2297,2,329,68793,3,256,222597,88066,0,0,991489,1646772,22500,4,0,0,309,327,2927080,0,-1,327,3130970,509358,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,128,104,0,30729,1063,0,2772,1069,30731,1063,2771,1069,187,168,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892994,1001,5,20,8,13,54,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,151,0,2,22143,153524,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,65613,329,204112,2297,2,329,67258,3,256,225990,88066,0,0,991489,1633972,22500,4,0,0,309,327,2927080,0,-1,327,3130970,507823,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,30,0,30794,1063,0,2837,1070,30796,1063,2836,1070,188,169,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892995,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,126,0,2,22149,152339,0,1,0,0,0,0,0,0,56,12,0,253,251,0,2,58,0,-1,329,64090,329,202589,2297,2,329,65735,3,256,229357,88066,0,0,991489,1620328,22500,4,0,0,309,327,2927080,0,-1,327,3130970,506300,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-6,-18,0,30860,1063,0,2902,1072,30861,1063,2900,1072,189,170,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892996,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,98,0,2,22154,154701,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,62543,329,201042,2297,2,329,64188,3,256,232776,88066,0,0,991489,1609900,22500,4,0,0,309,327,2927080,0,-1,327,3130970,504753,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-42,-67,0,30925,1065,0,2967,1071,30927,1065,2965,1071,190,171,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892997,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,70,0,2,22155,154709,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,60996,329,199495,2297,2,329,62641,3,256,236195,88066,0,0,991489,1599472,22500,4,0,0,309,327,2927080,0,-1,327,3130970,503206,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-67,-79,0,30991,1065,0,3032,1072,30992,1065,3031,1072,191,172,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892998,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,46,0,2,22154,154701,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,59449,329,197948,2297,2,329,61094,3,256,239614,88066,0,0,991489,1589952,22500,4,0,0,309,327,2927080,0,-1,327,3130970,501659,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-79,-91,0,31057,1066,0,3098,1071,31058,1066,3096,1071,192,173,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2892999,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,27,0,2,22151,158248,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,57866,329,196365,2297,2,329,59511,3,256,243111,88066,0,0,991489,1579260,22500,4,0,0,309,327,2927080,0,-1,327,3130970,500076,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-79,-104,0,31124,1065,0,3165,1071,31125,1065,3163,1071,193,174,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2893000,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,10,0,2,22148,152339,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,56343,329,194842,2297,2,329,57988,3,256,246478,88066,0,0,991489,1571216,22500,4,0,0,309,327,2927080,0,-1,327,3130970,498553,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-91,-104,0,31188,1064,0,3228,1073,31190,1064,3227,1073,194,175,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2893001,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,-9,0,2,22143,155886,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,54784,329,193283,2297,2,329,56429,3,256,249923,88066,0,0,991489,1560722,22500,4,0,0,309,327,2927080,0,-1,327,3130970,496994,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-141,-153,0,31254,1067,0,3294,1072,31256,1067,3293,1072,195,176,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
1, 20190520-001904,2893002,1001,5,20,8,13,55,34603008,196866,132864,133888,1,0,2,75096067,254,0,0,0,138936337,0,1054017,55927041,3,3,56286,56285,0,4,0,1,0,833,1632,3,0,456,0,0,0,0,329,222410,327,2912080,33811928,1,1,3,1,0,0,16666,0,0,0,0,4225926401,0,-16,0,0,25201664,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,8,5,2048,-30,0,2,22136,153524,0,1,0,0,0,0,0,0,56,12,0,58,253,0,1,58,0,-1,329,53249,329,191748,2297,2,329,54894,3,256,253316,88066,0,0,991489,1552798,22500,4,0,0,309,327,2927080,0,-1,327,3130970,495459,5,0,58,2,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-165,-177,0,31319,1066,0,3359,1074,31321,1066,3358,1074,196,177,0,19319,0,731,106,3327,1,1,12,0,3905,252,0,0,3,3905,253,1
